"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"¾çÁÖ","¿ùÆò±Õ","","80","61","67","56","61","56","43","41","40","68","96","77","73","87","76","70","81","61","45","49","57","83","75","103","130","101","65","78","80","59","43","35","51","65*","80","87","124","76","84","80","82","63","52","57","54","57","60","84","75","72","73","68","65","41","44","33","36","43","63","56","65","88","82","50","46","38","32","37","32*","","40*","87","78","56","74","77","54","41","20","21","40","49","65","55","63","58","70","65","71","46","33","21","32**","42","62","72","72","66","56","50","46","38","19","17","24","40","70","59","84","61","70","40","53","27","25","24","23","37","47","42","41","37","44","46","35","36","19","17","19","36","47","46","40","49","64","40","55","31","23","20","13","28","47","41","45","38","40","43","32","21","21","19","20","25","40","41","49","51",
"µ¿µÎÃµ","¿ùÆò±Õ","","94","70","73","70","74","71","49","48","38","76","111","92","110","106","96","82","84","58","45","43","48","73","68","86","96","82","68","78","76","58","44","32*","35","44","57","70","98","66","72","69","77","57","59","53","40","41","55","85","77","78","86","82","77","52","56","45","38","44","63","63","75","103","100","65","62","46","44","43","","60","41","71","62","53","76","87","62","50","37","30","39","43","65","62","72","61","69","65","70","47","42","27**","","35","56","61","58","62","64","60","44","34","16","17","21","29","58","52","74","57","68","42","51","28","24","25","21","33","47","48","45","41","49","50","34","36","18","18","16","26","36","42","35","45","57","37","48","26","19","16","12","23","41","37","40","38","40","47","33","20","19","17","17","19","36","38","44","44",
"¾È¼º","¿ùÆò±Õ","","61","47","65","56","65","59","36","35","27","46","84","70","58","89","72","76","85","63","35","33","37","50","47","54","77","61","70","70","75","55","30","24","38","45","57","59","93","67","80","79","77","60","42","42","40","43","56","69","79","77","77","81","81","56","47","35","34","41","56","50","56","79","84","49","59","41","32","39","30","","31*","51","50","39","58","81","66","47","27","31","34","50","64","59","66","62","81","68","73","49","37","28","41","42","59","59","67","59","54","59","52","53","37","23*","20","36","72","51","75","68","78","47","58","30","23","26","22","37","53","48","47","46","53","49","37","37","20","22","23","46","50","51","45","54","77","47","64","34","21","22","17","34","53","45","51","46","52","50","37","21","22","18","23","35","53","41","54","57",
"ÀÌÃµ","¿ùÆò±Õ","","93","65","78","75","83","76","54","55","44","63","95","77","63","97","78","75","83","69","51","42","47","65","61","65","79","72","68","75","76","65","52","37","42","49","55","59","83","63","82","75","76","67","57","54","42","50","66","85","92","84","87","87","88","62","57","51","51","59","54","44","49","97","89","57","69","53","47","52","41**","","28*","54","53","47","67","75","62","62","46","58*","40*","45","67","65","74","64","76","67","72","44","30","23","42","39","60","59","63","58","62","61","49","42","28","21","23","33","61","53","77","67","73","46","57","34","24","24","21","35","46","47","47","46","49","46","37","42","21","23","23","39","46","47","42","49","68","47","62","36","21","23","17","32","50","40","48","42","49","49","39","25","23","20","24","31","50","44","51","52",
"ÆÄÁÖ","¿ùÆò±Õ","","65","58","83","65","75","63","45","44","37","57","88","72","61","82","88","75","93","52","36","35","43","59","54","57","70","66","61","67","74","53","37","34","42","52","58","53","75","55","69","68","73","53","45","48","40","44","57","69","71","71","73","51","77","45","48","40","41","50","62","56","59","108","91","55","57","42","32**","36*","40","59","44","67","67","63","78","83","66","50","36","39","41*","46*","65","59","65","55","68","63","74","45","37","27","43","42","52","56","54","61","56","56","45","36","24","25","26","37","63","50","76","60","71","45","61","31","30","30","30","45","53","50","48","43","50","49","37","37","23","23","22","40","47","48","45","54","74","45","63","34","26","24","16","32","52","44","49","45","44","48","36","22","25","20","24","30","43","42","53","49",
"Æ÷Ãµ","¿ùÆò±Õ","","111","86","90","78","84","81","58","47","44","76","123","106","116","127","103","92","100","74","54","57","62","93","87","115","133","117","101","104","97","","","","","58","76","80","108","70","77","70","73","55","50","54","50","58","76","105","87","81","82","81","76","54","54","48","39","53","74","69","76","97","89","58","57","44","43","47","39*","","47*","95","88","67","79","86","45**","38","31","30","34","39","62","62","70","57","67","53","55","36","37","21","33","36","51","62","60","57","52","51","36","30","22","20","19","30","55","55","85","68","70","40","47","26","27","27","23","35","52","56","56","51","50","49","35","38","21","24","20","37","47","55","44","47","54","35","45","25","19","18","11","24","45","40","48","42","38","38","29","18","19","17","16","20","37","41","48","48",
"¿©ÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","65","103","84","76","83","59","35","33","38","59","56","68","84","70","68","72","74","56","41","26","41","57","75","74","101","75","91","80","81","63","49","48","41","48","65","91","96","86","90","87","88","57","49","41","41","50","67","60","70","89","78","46*","64*","45","32","33","","72*","42","60","70","59","72","68","55","38","33","35","39","44","67","63","73","69","83","73","79","49","36","28","41","38","58","55","60","57","59","54","40","38","29","19","25","34","58","54","78","67","71","43","57","35","20","19","23","34","49","49","47","45","49","47","37","42","19","21","22","39","46","54","46","52","68","51","64","39","27*","27","22","37","55","42","50","44","50","50","40","28","26","22","25","32","50","44","50","52",
"¿¬Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","62*","74","72","61","69","34","27","25","32","49","48","58","73","62","53","55","56","37","26","20","25","37","52","49","84","58","69","66","66","45","37","35","28","33","52","73","68","67","78","75","72","44","44","32","29","37","51","53","51","87","91","58","52","33","25","31","20**","","33**","56","59","51","66","71","47","35","23","21","32","39","61","56","66","56","67","61","57","30","25","13","32","31","52","56","51","44","53","45","26","17","6","11","15","19","41","38","55","46","57","36","43","24","23","21","18","29","39","40","36","30","40","43","29","31","17","20","17","27","35","36","34","47","58","40","47","27","24","22","16","22","38","34","27**","","","","","","19","16*","18","21","38","37","45","45",
"°¡Æò","¿ùÆò±Õ","","","","","","","","","","","","","","","70","68","54","60","36","23","18","22","36","39","52","61","58","51","52","45","28","30","20","24","33","51","60","77","61","70","58","58","39","40","48","28","32","52","70","67","62","75","70","68","41","41","33","28","35","53","55","59","94","80","46","47","29","20*","23","","53**","35","49","58","58","71","69","47","34","19","17","37","40","64","58","75","69","73","56","60","29","26","12","24","20","39*","59","49","45","55","51","35","26*","15**","12*","14","20","35","34","58","45","50","28","32","20","19","20","16","26","35","38","36","35","38","40","29","35","18","19","15","30","38","42","38","46","54","39","50","27","20","20","16*","26**","43**","36","44","40","39","39","30","20","20","18","16","20","35","40","45","45",
"¾çÆò","¿ùÆò±Õ","","","","","","","","","","","","","","57","90","73","63","70","47","27","27","31","47","46","57","71","61","49","53","50*","39","29","19","24","35","47","45","67","46","62","53","59","39","32","36","25","29","45","63","68","62","66","63","63","40","37","30","26","33","48","46","54","87","73","43","48","33","24","","26","45","34","50","56","52","67","67","50","39","30","29","32","32","56","49","61","55","61","54","62","42","36","22","30","28","49","48","51","52","51","55","40","35","30","23","21","27","46","43","70","60","66","38","49","30","26","28","20","29","40","42","41","41","44","45","33","39","20","22","20","36","45","50","44","50","62","48","61","32","22","21","17**","30**","46","38","45","42","43","42","31","21","19","17","16","21","37","39","46","48",
"µµÆò±Õ","¿ùÆò±Õ","","68","56","67","57","66","62","41","39","34","51","83","71","54","86","76","68","80","54","37","35","37","52","49","58","67","58","56","58","63","48","34","28","36","42","52","50","72","53","65","63","66","52","42","44","37","38","52","65","68","67","68","68","71","47","46","36","35","41","53","51","58","88","78","51","51","41","34","38","33*","54*","40","60","58","52","71","76","58","46","32","36","41","44","61","56","63","55","71","64","70","45","37","26","41","37","51","54","56","56","56","56","45","39","26","25","24","35","62","50","72","61","72","45","56","32","30","29","26","37","47","47","47","44","49","47","38","41","23","24","22","38","45","46","42","52","72","46","64","37","26","25","17","31","48","41","46","42","46","47","35","23","25","20","24","29","44","39","50","50",
"¾ç±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60*","47","57","40","45","27","23","25","19","25","35","37","33","34","33","36","24","31","14","15","14","25","24**","33**","34","40","49","37","44","20","16","17","12","17","33","30","36","34","26**","32","23","15","13","13","12","12","24","29","31","31",
"°í¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","45","41","49","35","43","25","22","24","23","27","28","27","23","28","32","34","27","33","14","16","19","28","22**","25","28","32","49","36","38","17","14","17","12","14","26","23","26","27","31","34","26","17","13","12","15","13","23","22","24","27",
"Á¤¼±","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","44","48","32","39","26","27","26","20","29","37","41","36","40","39","42","33","39","12**","12","15","26","33","37","42","43","56","40","52","26","19","19","14","17","35","35","41","39","42","38","33","23","18","17","15","16","31","37","43","42",
"È¾¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","66","57","75","42","51","32","25","26","20","28","41","46","42","43","42","45","29","35","15","18","14","30","38","41","40","44","55","39","54","25","16","17","12","22","43","37","45","39","34**","37","30","21","17","15","15","16","33","36","39","42",
"ÃáÃµ","¿ùÆò±Õ","","66","52","68","58","60","49","34","32","24","41","75","71","57","80","71","60","73","45","29","29","31","45","49","58","71","59","53","53","49","38","30","22","28","39","54","54","78","57","71","62","69","43","38","41","29","36","53","75","70","62","71","67","63","38","33","28","28","33","45","56*","65","95","81","49","53","37","32","38","32","52*","41","66*","62**","59**","70**","71**","52**","37**","29**","28**","31**","34**","60**","54**","64**","56","60","54","62","40","32","19","31","28","48","52","57","60","51","57","39","31","25","21","20","27","44","49","75","62","66","39","49","31","25","27","20","31","45","47","45","42","42","43","30","37","17","18","17*","31*","37","43*","40","43","55","41","55","26","20","20","13","21*","40","33","40","35","36*","37","29","20","19","17","20","21","32","35","39","38",
"°­¸ª","¿ùÆò±Õ","","48","51","62","51","51","45","33","35","26","31","57","52","39","62","67","62","62","36","27","22","27","38","45","37","53","46","50","57","47","38","27","21","24","34","41","36","55","47","55","45","44","30","29","33","31","30","35","45","51","56","60","56","56","41","37","32","32","39","39","50**","48","74","72","55","54","43","34","37","34","47","39","46","43","49","63","69","58","44","33","33","38","44","53","40","48","52","62","55","61","38","33","29","41","39","37","29","33","37","37","49","47","37","32","31","24","17**","46","30","41","42","51","36","47","32","29","28","25","29*","","30","25","32","36","38","32","42","14**","17","27","31","32","30","32","39","55","45","50","28","21","20","15","21","32","26","29","27","42**","39","30","21","16","17","18","22","34","31","30","33",
"¿øÁÖ","¿ùÆò±Õ","","83","69","77","67","69","56","35","31","25","50","82","77","66","99","79","69","75","49","26","26","33","56","61","77","89","75","63","70","72","55","41","29","38","51","70","70","98","71","85","70","74","48","39","43","35","40","62","90","89","74","81","77","79","52","43","35","35","44","68","65","79","109","94","54","62","44","33","38*","29","45*","38","63","63","56","70","68","57","44","28","29","34","40","69","66","77","68","69","64","63","41","30","19","33","29","54","57","59","48","48","59","45","42","32","24","26","28*","54","51","73","65","70","44","52","35","31","30","21","28","38","40","39","36","38","38","27*","33*","17","23","18","31","38","42","39","43","53","39","53","29","22","22","15","23","41","35","43","38","40","41*","34*","24","25","20","20","17","38","38","44","45",
"µ¿ÇØ","¿ùÆò±Õ","","47","50","74","56","56","38","30","31","21","25","51","43","33","51","58","59","69","35","24","17","19","35","38","30","42","41","46","53","43","32","30","23","23","31","36","29","45","43","53","44","43","32","29","32","28","29","33","40","44","44","57","54","57","36","35","31","28","36","37","36","39","64","66","51","52","38","26","36**","19","32","24","34","35","39","52","63","57","38","25","20","26","26","38","30","35","36","47","49","58","41","36","22*","29**","20","29","27","31","36","38","53","43","36","30","28","21","25","38","31","41","43","49","38","45","30","26","25","19","25","30*","24","21","28","30","32","27","30","16","22","21","25","26**","25**","28","32","45","38","38","23","20","22","12","14","24*","","24**","27","48","36","29","22","20","19","14","12","29","24","30","32",
"»ïÃ´","¿ùÆò±Õ","","43","43","63","48","52","42","32","30","23","31","57","50","41","56","66","61","66","38","28","26","28","39","43","37","49","40","47","60","49","37","32","26","26","35","41","32","51","46","57","47","47","39","38","41","33","25","29","41","50","46","60","61","68","51","47","36","28","31","30","32","36","53","55","44","52","46","38","67**","20","30","28","36","35","37","53","64","55","50","40","37","41","36","42","31","35","37","50","49","57","44","41","29","30**","19","29","29","32","36","35","47","40","33","28","23","19","22","36","31","40","43","48","35","41","30","25","24","20","25","26","25","22","28","30","32","28","32","16","22","21","24","23","19","23","28","41","34","35","22","16","18","12","15","24","20","22","24","32","31","25","19","17","16","18","25","22","19","24","25",
"ÆòÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","44","43","51","35","28","20","13","28","29","45","41","62","56","65","43","47","33","29","29","24","31","40","43","39","41","41","44","34","40","22","22","26","29","38","44","44","45","58","41","","","","","","","","37**","36","35","36","32","25","15","7","15*","13","12","40","44","41","38",
"¾ç¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","38","45","35","43","26","22","22","17","25","27","26","23","28","32","34","23","32","14","15","17","25","21**","26","27","33","46","35","38","17","14","15","10","15","26","22","26","28","32","32","25","16","13","13","19","14","24","22","26","30",
"¼ÓÃÊ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49*","46","53","43","48","29","25","28","25","32","31","31","25","32","37","41","33","40","22","22","26","32","41*","33**","32","32","53","40","41","22","18","20","13","15","25","21","24","25","34","36","28","19","16","16","16","19","23","20","30","34",
"¿µ¿ù","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","58","65","41","46","30","28","30","21","28","37","37","40","41","41","41","33","40","21","24","17","27","32","35","35","38","49","34","45","25","18","19","14","19","32","28","37","32","35","32","28","21","19","16","18","16","30","33","41","40",
"Ã¶¿ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","51","62","39","49","27","26","20","20","29","39","40","36","34","41","44","32","38","19","19","18","30","39","43","36","43","58","41","54","29","22","20","15","24","40","35","36","38","38","43","35","22","21","19","14","16","34","35","44","44",
"È«Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","64","33","38","21","17","23","20","29","43","51","50","47","48","48","32","37","18","19","21","34","35**","49","45","47","54","40","51","25","","20*","14","20","38","38","50","43","40","36","29","19","16","15","14","15","33","41","44","44",
"È­Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","56","35","40","25","23","24","19","23","30","33","32","34","35","36","24","29","15","16","14","25","24**","33","34","39","47","34","40","21","17","17","12","18","35","32","39","38","37","38","29","19","18","17","11","12","29","35","42","39",
"ÅÂ¹é","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","50","36","42","28","31","31","25","31","38","36","33","34","36","40","32","35","13**","14","15","23","25","26","29","32","46","35","37","21","13","13","8","13","27","23","24","28","36","32","27","17","13","11","14","19","25","22","29","30",
"ÀÎÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32*","43","25","22","24","15","21","28","31","27","30","29","34","24","31","13","14","13","23","27","32","33","36","45","36","48","21","17","18","11","15","30","28","32","33","32","33","27","18","15","14","14","13","26","31","34","35",
"µµÆò±Õ","¿ùÆò±Õ","","62","55","70","58","60","48","33","32","24","38","68","63","51","75","70","63","70","42","27","25","29","45","47","48","66","56","54","59","55","42","33","25","29","40","52","49","72","56","68","57","60","41","36","39","31","34","47","65","66","60","68","66","67","44","39","32","31","37","48","51","59","85","77","51","55","41","33","38*","28","42*","35","52","50","49","63","67","56","43","31","29","34","37","55","48","56","54","60","55","61","41","33","22","34*","27","43","43","47","46","44","54","41","35","28","23","23","26","46","41","59","51","59","39","46","29","26","26","21","28","36","37","34","36","37","39","29","35","17","19","18","28","34*","36","35","39","51","38","47","24","18","19","13","19","34","30","36","34","37","36","29","20","18","16","16","17","31","32","37","37",
"±«»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","63","36","41","30","20","27","20","32","47","40","38","36","40","41","29","32","17","19","20","32","39","43","40","43","57","38","49","32","19","20","16","26","42","38","40","37","42","35","30","23","22","17","18","23","42","37","44","45",
"À½¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","69","42","49","33","26","26","21","31","50","46","44","41","44","46","32","34","19","22","22","37","44","47","45","47","62","39","52","28","15","18","13","27","46","42","49","44","48","42","34","21","22","16","20","29","50","49","55","51",
"Ã»ÁÖ","¿ùÆò±Õ","","77","62","74","67","74","68","40","43","39","61","99","85","62","98","85","73","77","57","33","32","38","58","56","60","71","63","63","64","67","48","37","21*","38","47","61","60","88","67","79","69","67","50","31*","35","35","38","49","60","75*","67","65","63","69","47","38","27","32","37","54","54","66","84","82","46","57","47","39","38","33*","57","45","58","55","52","70","72","57","43","24","29","33","40","57","52","56","49","60","57","59","44","31","20","37","35","53","49","58","51","51","57","44","41","29","24","24","38","68","52","71","67","70","45","53","38","25","26","24","34","47","47","48","45","45","44","36","37","20","22","25","41","45","47","46","51","69","44","59","35","17","20","18","35","49","43","48","43","49","42","34","23","23","16","21","30","47","39","48","54",
"ÃæÁÖ","¿ùÆò±Õ","","76","60","69","55","54","46","30","28","25","47","78","70","53","81","68","59","65","40","28","27","32","48","50","59","67","56","56","58","53","40","33","22","32","44","59","60","83","61","79","65","69","47","38","41","34","40","55","65","74","63","69","66","72","45","32","26","29","33","47","35*","55","78","71","41","45","34","25*","26","","46","32","50","49","46","64","66","54","40","25","25","29","36","53","48","56","55","56","54","58","41","26","22*","35","32","51","48","52","57","55","59","49","38","36","28","33","48","71","58","75","59","66","41","49","40**","23","24","22","34","49","48","50","46","43","47","36","39","19","21","20","35","42","44","42","45","59","40","54","31","20","21","15","27","43","38","45","41","45","40","34","24","25","21","23","26","44","43","51","52",
"Á¦Ãµ","¿ùÆò±Õ","","78","68","75","62","66","54","36","33","26","52","86","77","64","98","83","69","74","48","24","21","35","53","57","68","76","69","63","65","62","44","36","24","37","48","66","62","81","62","78","58","63","37","26","29","27","**","65","73","81","63","74","72","74","51","41","32","36","38","50*","37*","50","85","76","43","51","37","24","30","23","44","33","53","54","50","63","53","42","26","15","17","25","31","55","52","56","52","54","49","53","32","22","15","30","29","51","48","52","50","49","54","40","34","27","22","21","36","65","56","70","60","66","45","50","30","21","25","21","32","50","49","43","39","38","33*","28**","","17","20","20","37","39","44","43","44","60","41","55","33","22","22","18","29","46","38","44","43","48","42","37","26","23","19","22","26","45","44","51","49",
"Ã»¿ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","19","16","28","49","47","56","68","58","57","57","62","42","24","14","32","39","52","57","88","63","75","66","70","50","33","35","34","37","54","68","84","76","75","71","80","53","43","30","37","44","58","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"´Ü¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","25","41","43","53","64","61","57","62","59","45","33","19","25","42","56","56","81","61","76","57","65","44","30","35","36","45","52","59","65","52","58","55","57","39","35","31","31","32","43","46","55","69","60","37","46","35","25","29","","43","33","45","47","44","56","51","41","31","24","22","28","32","52","49","54","48","51","48","52","38","28","19","32","27","47","48","52","50","42","46","33","29","31","23","29","34","59","61","64","54","60","42","49","39","29","32","29","35","56","47","45","36","39","33","24","30","14","20","18","28","32","38","38","40","51","34","44","26","20","20","15","25","38","34","38","35","39","34","29","20","20","15*","15*","19","35","40","47","46",
"ÁøÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","27","31","37","56","52","54","47","59","56","59","40","30","24","35","32","47","44","53","48","50","55","45","37","28","21","23","37","64","49","69","62","67","43","50","34","26","27","25","35","47","45","47","43","47","46","38","40","20","22","22","37","44","42","43","46","67","42","50","34","17","22","16","31","44","43","44","41","48","43","36","25","24","18","23","33","50","43","52","53",
"¿ÁÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","53","35","21","16","28","26","44","42","46","47","43","50","39","34","27","26","24","32","62","52","65","64","67","43","49","36","24","26","23","31","45","45","44","40","41","42","31","36","15","17","24","34","39","40","41","42","61","39","51","31","19","22","16","29","44","44","46","42","49","42","36","26","20","16","18","23","41","36","42","43",
"¿µµ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","41","35","27","27","27","34","57","47","65","64","67","42","45","36","26","26","23","29","42","43","41","40","42","43","33","36","16","20","20","31**","33","39","39","41","61","40","47","31","21","23","18","26","38","35","38","37","43","35","32","25","21","16","14","17","31","31","40","37",
"ÁõÆò","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","49","44","35","27","28","44","59","48","69","63","67","40","57","46","30","28","21","32","47","46","50","42","38","40","42","45","22","30","32","43","46","48","44","51","67","41*","","","19","23","17","31","43","38","43","39","45","39","34","23","24","17","20","28","42","38","46","49",
"º¸Àº","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","63","65","40","44","26","16","22","18","29","42","44","42","41","45","44","29","31","13","17","18","32","38","41","39","42","56","38","48","30","19","17","14","26","41","36","39","36","41","28**","","23","22","18","18","25","41","36","43","45",
